PROVINCE,DISTRICT,TEHSIL,TEHSILCODE,UCNAME,UC_UR,UCNumber,UCCODE,LATITUDE,LONGITUDE,NUMBEROFVILLAGES,VILLAGENUMBER,VILLAGECODE,VILLAGENAME
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,10,111111010,KHUJRAM KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,9,11111109,ISMAIL KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,8,11111108,IMTIAZ KHUJRAM KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,7,11111107,HUSSAIN ABAD
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,6,11111106,FATIMA KHEL KHURD ISMAIL KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,5,11111105,FARIQ ISMAIL KHANI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,4,11111104,DANDI ISMAIL KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,3,11111103,CHAK DADAN ADDA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,2,11111102,CHAK DADAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,ISMAIL KHEL,Rural,10,1111110,32.9325834,70.6535727,19,1,11111101,ALAM ISMAIL KHANI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,8,11112118,MOHALLAH TARGAR
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,7,11112117,MOHALLAH SOKARI HAFIZAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,6,11112116,MOHALLAH MAZARI MANDI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,5,11112115,MOHALLAH MALIK FAHEEM
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,4,11112114,MOHALLAH JAMAN ROAD
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,3,11112113,MOHALLAH JADID ABDAI NO 1
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,2,11112112,MOHALLAH JADID ABADI NO 2
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,JAMAN ROAD,Urban,11,1111211,32.9865381,70.5976136,8,1,11112111,MOHALLAH BASI GALI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,30,111111230,ZAMAN ABAD
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,29,111111229,TRANGAI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,28,111111228,SHUMALI RAHMAT ABAD
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,27,111111227,SHAMTEYAZ KALA KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,26,111111226,SHAHBAZ SHAH SHAIKHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,25,111111225,SERU BADA KHEL KHAS
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,24,111111224,SERU BADA KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,23,111111223,SADAT HASSANI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,22,111111222,SABAR SHAH SHAIKHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,21,111111221,NAWRANG KHON KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,20,111111220,NAQIB ULLAH KALONI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,19,111111219,MANZAR KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,18,111111218,MALIK SHAMTEYAZ KHAN CHOKE
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,17,111111217,MALIK CHOKE
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,16,111111216,MAIN MANZAR KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,15,111111215,LAR CHOKE
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,14,111111214,LANGAR SHAH SHAIKHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,13,111111213,KOTKA NAJAM
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,12,111111212,KOTKA JIRABAZ
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,11,111111211,KOTKA GHULAM JAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,10,111111210,KOT BARARRA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,9,11111129,KHALIFA NIKA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,8,11111128,KALA KHEL MASTI KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,7,11111127,JANOBI RAHMAT ABAD
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,6,11111126,JADED ABADI CHAK DADAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,5,11111125,ISMAIL KHANI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,4,11111124,GUL MIR KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,3,11111123,GHAJAN ISMAIL KHANI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,2,11111122,BAR CHOKE
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KALA KHEL,Rural,12,1111112,32.9591045,70.6350443,30,1,11111121,AKHUNDAN SERU BADA KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,13,111111313,SANAM GUL KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,12,111111312,POSHAN KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,11,111111311,NASAR FATEH KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,10,111111310,MALIK KHUBAZ KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,9,11111139,KOTKA MUHAMMAD ALI
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,8,11111138,KAUSAR FATEH KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,7,11111137,KAFSHI KHEL MUZAFFAR KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,6,11111136,GHAREEB ABAD MANDAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,5,11111135,FATEH KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,4,11111134,FAIZ TALAB ABASS
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,3,11111133,BALOO KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,2,11111132,BAHADER MANIK KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KAUSAR FATEH KHEL,Rural,13,1111113,32.968307,70.6120307,13,1,11111131,ABBAS KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,38,111111438,ZUL QADAR MANDAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,37,111111437,WATASH KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,36,111111436,WAJADIN KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,35,111111435,SHUKRULLAH HUSSAIN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,34,111111434,SHUKRULLAH BERI KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,33,111111433,SHER DAST KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,32,111111432,SHAZI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,31,111111431,SHANKAR KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,30,111111430,SHABARI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,29,111111429,SAYAAL KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,28,111111428,SALE KHAN KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,27,111111427,PEELI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,26,111111426,MOSAM JAN KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,25,111111425,MERMOON KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,24,111111424,MAMIZ KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,23,111111423,MAJAN KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,22,111111422,LAWANG KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,21,111111421,KOTKA ZARGARAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,20,111111420,KOTKA MUSA KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,19,111111419,KOTKA MIRASH
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,18,111111418,KORI SHAIKHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,17,111111417,KHAN ZAMA KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,16,111111416,KHAKIM MANIK KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,15,111111415,KATTY KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,14,111111414,JOOJI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,13,111111413,JANDARI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,12,111111412,IMAROO KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,11,111111411,GUL BAZ KHAN KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,10,111111410,GHAREEB ABAD
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,9,11111149,DAWOOD BATA KHASHT
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,8,11111148,DAROOZ KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,7,11111147,DADOOL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,6,11111146,CHOOTA JANDAR KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,5,11111145,BOOZI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,4,11111144,BERI KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,3,11111143,BAHADER MIR AZAM
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,2,11111142,AKHUNDAN MIR GHAZAN SHAH
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KHWAJA MAD MANDAN,Rural,14,1111114,32.9605933,70.6113617,38,1,11111141,AAMIR SHER KAKA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,26,111111526,TARKHIWALA KHAS
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,25,111111525,SHAGI MACHEN KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,24,111111524,SADAT RAHMAT SHAH
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,23,111111523,ROSE GUL DEGAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,22,111111522,RAB NAWAZ TARKHIWALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,21,111111521,MUHAMMAD JAN MUGHAL KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,20,111111520,MANJA KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,19,111111519,KOTKA ROIDAR MANJA KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,18,111111518,KOTKA NAJEEB ULLAH
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,17,111111517,KOTKA MIR ALAM
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,16,111111516,KOTKA KHAN SHEREEN DEGAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,15,111111515,KOTKA FATEH KHAN HASSAN KHEL JAFAR KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,14,111111514,KOTKA ABDULLAH KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,13,111111513,KOTKA ABDULLAH KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,12,111111512,KOT QALANDAR
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,11,111111511,KOT AZAD MUGHAL KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,10,111111510,HASSAN KHEL JAFFAR KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,9,11111159,HAQ NAWAZ HASSAN KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,8,11111158,HAFIZ ABAD TARKHIWALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,7,11111157,GABA KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,6,11111156,DEGAN TAJI KALA
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,5,11111155,DEGAN KHAS
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,4,11111154,DEGAN ABDULLAH JAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,3,11111153,DEGAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,2,11111152,ANWAR HASSAN KHEL JAFFAR KHAN
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOT QALANDAR,Rural,15,1111115,32.9230283,70.6969517,26,1,11111151,ALAM MACHEN KHEL
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,15,111111615,ZAKAR KHEL*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,14,111111614,WATAN KORUNA*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,13,111111613,THATAI*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,12,111111612,SHAMA KHEL*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,11,111111611,SAYED ABAD*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,10,111111610,POS KALLAN KOTI SADAT*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,9,11111169,KURIYE KALLAN*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,8,11111168,KOTKA SAHIBAN KORUNA*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,7,11111167,KOTKA NAIMAT SHAH*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,6,11111166,KOTKA LOHARAN*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,5,11111165,KHAMOSH COLONY*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,4,11111164,KAS KALLAN*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,3,11111163,DARWESH KHEL*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,2,11111162,BOZA KHEL*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,KOTI SADAT*,Rural,16,1111116,32.99406501,70.66431031,15,1,11111161,BAR KALLAN*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,LALO ZAI*,Rural,17,1111117,33.017247,70.608915,9,9,11111179,TORKA KHAS*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,LALO ZAI*,Rural,17,1111117,33.017247,70.608915,9,8,11111178,TORKA BAHADAR KHAN*
KHYBER PAKHTUNKHWA,BANNU DISTRICT,BANNU TEHSIL,1111,LALO ZAI*,Rural,17,1111117,33.017247,70.608915,9,7,11111177,PANAKZAI*
